"TERM : 0982","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 1997-98","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","",""
"SR MED
882","204
Dept. Total","3.721","51.0","40.2","8.8",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","",""
"Prof Yr 3","62","3.613","30.6","61.3","8.1",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
