"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","",""
"3rd Yr Primary Care Clrkshp","812","001","65","3.615","30.8","61.5","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Preceptorship-Appleton","851","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Ashland","852","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beaver Dam","853","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beloit","854","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Blk Riv Falls","855","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Eau Claire","856","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Green Bay","858","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Janesville","859","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-LaCrosse","860","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Madison","861","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Marshfield","862","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Milwaukee","863","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Monroe","864","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rhinelander","865","001","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Preceptorship-Rice Lake","866","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Shawano","867","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Sheboygan","868","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Viroqua","870","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Wausau","871","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Woodruff","872","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Prairie du Sac","873","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Minong","875","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Dodgeville","877","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Extram Elect-Anesthesiology","921","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Family Med","922","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Medicine","924","001","15","3.759","66.7","26.7","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Extramur Elect-Obstet & Gyn","926","001","6","3.583","33.3","50.0","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Extramur Elect-Pathology","928","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","929","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","929","201","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Pediatrics","","Course Total","6","3.667","50.0","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","934","001","15","3.746","60.0","26.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","934","201","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Surgery","","Course Total","19","3.747","57.9","31.6","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","936","001","12","3.360","16.7","41.7","41.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","936","201","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elec-Emergency Med","","Course Total","13","3.333","15.4","38.5","46.2",".",".",".",".",".",".",".",".",".",".",".",".","."
