"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","",""
"SURGICAL SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"938
SURG SCI","","","","","","","","","","","","","","","","","","",""
"501
Radiographic Anat-Dog&Cat","001","80","3.595","40.0","38.8","18.8","1.3",".",".",".",".",".",".",".",".",".",".",".","1.3"
"542
Veterinary Ophthalmology","001","81","3.599","48.1","32.1","14.8","3.7",".","1.2",".",".",".",".",".",".",".",".",".","."
"630
Small Animal Surgery","001","81","2.901","12.3","14.8","37.0","12.3","23.5",".",".",".",".",".",".",".",".",".",".","."
"632
Small Animal Surgery Lab","001","80","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"634
Small Animal Anesthesia Lab","001","80","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"642","001","31","4.000","12.9",".",".",".",".",".",".","87.1",".",".",".",".",".",".",".","."
"642","201","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Large Animal Surgery","Course Total","33","4.000","12.1",".",".",".",".",".",".","87.9",".",".",".",".",".",".",".","."
"644
Small Orthopedic Surgery","001","19","4.000","31.6",".",".",".",".",".",".","68.4",".",".",".",".",".",".",".","."
"645","001","31","4.000","74.2",".",".",".",".",".",".","25.8",".",".",".",".",".",".",".","."
"645","201","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Small Animal Genrl Surgery","Course Total","32","4.000","71.9",".",".",".",".",".",".","28.1",".",".",".",".",".",".",".","."
"646
Veterinary Anesthesiology","001","22","4.000","45.5",".",".",".",".",".",".","54.5",".",".",".",".",".",".",".","."
"647
Radiology Clinics","001","30","4.000","23.3",".",".",".",".",".",".","76.7",".",".",".",".",".",".",".","."
"675
Special Topics","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","3","***","","","","","","","","","","","","","","","",""
"741
Clinical Ophthalm Rotation","001","24","4.000","29.2",".",".",".",".",".",".","70.8",".",".",".",".",".",".",".","."
"743
Adv Anesthlgy/Crit Care Med","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"747
Equine Lameness","001","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"775","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"775","003","3","***","","","","","","","","","",".",".",".",".",".",".","."
"775","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"775","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"775","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"775","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"775","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"775","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"775","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"775","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"775","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"775","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"775","019","2","***","","","","","","","","","",".",".",".",".",".",".","."
"775","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"775","022","2","***","","","","","","","","","",".",".",".",".",".",".","."
"775","201","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Externship","Course Total","29","4.000","6.9",".",".",".",".",".",".","93.1",".",".",".",".",".",".",".","."
"875
Special Topics","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
