"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","","",""
"","699","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","","Course Total","2","***","","","","","","","","","","","","","","","",""
"Intrdis Care-Chron Ill Chld","746","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","812","001","37","3.542","29.7","51.4","10.8","5.4",".",".",".",".",".",".",".",".",".",".",".","2.7"
"","812","002","26","3.654","42.3","46.2","11.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"3rd Year Pediatrics","","Course Total","63","3.589","34.9","49.2","11.1","3.2",".",".",".",".",".",".",".",".",".",".",".","1.6"
"Indep Rdg & Rsch-4th Yr Med","910","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Individualized 4th Yr Clerk","919","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Subinternship-CSC","920","001","12","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clin Pediatric Clerk-StMary","921","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Rural Pediatrics-Whitehall","925","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Ambul Clin Ped Clerk-LaCros","926","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Subintrn Newborn Med-Meritr","928","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Adolescent Med Clerk-CSC","940","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Child Psych Clerk-CSC","946","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Ped Endocr/DiabetesClrk-CSC","950","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Genetics Clerk-CSC","953","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Hematol-Oncology Clerk-CSC","956","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Neonatal Clerk-Marshfield","962","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Neurol Clerk-CSC","965","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Sports Med-CSC","966","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Ped Pulmon/Allergy Clrk-CSC","967","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"PEDIAT
708","","Dept. Total","116","3.676","49.1","37.9","6.9","1.7",".",".",".",".",".",".",".",".",".",".","3.4","0.9"
