"","SUBJECT: LIBRARY AND INFORMATION STUDIES (544)","","","","","","","",""
"","TERM: 1196","","","","","","","",""
"","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","LIBRARY AND INFORMATION STUDIES","","","","","","","",""
"CHH
 202","LEC","001","1","-","ONLINE","","58","0000110350","CATHERINE SMITH"
"CHH
 202","LEC","002","1","-","ONLINE","","14","0000110350","CATHERINE SMITH"
"GEE
 341","LEC","002","1","-","ONLINE","","2","0005177775","HANSEUL LEE"
"ZCC
 341","LEC","001","1","-","ONLINE","","19","0004931230","REBEKAH WILLETT"
"AFF
 490","LEC","003","1","-","ONLINE","2","0","0004732964","BROR MARCUS CEDERSTROM"
"AFF
 490","LEC","003","1","-","ONLINE","2","0","0003995340","ANNA RUE"
"BHH
 603","LEC","001","1","-","ONLINE","","9","0004715708","MEI ZHANG"
"BHH
 603","LEC","001","1","-","ONLINE","","9","0003128474","KRISTIN ESCHENFELDER"
"BHH
 603","LEC","002","1","-","ONLINE","","11","0004715708","MEI ZHANG"
"BHH
 603","LEC","002","1","-","ONLINE","","11","0003128474","KRISTIN ESCHENFELDER"
"AMM  613","LEC","001","1","-","ONLINE","18","17","0006223964","PAUL AMSBARY"
"AMM  614","LEC","001","1","-","ONLINE","17","15","0006175502","MEENA KOTHANDARAMAN"
"DHH
 620","LEC","001","1","-","ONLINE","29","29","0000201172","DEBRA SHAPIRO"
"DHH
 620","LEC","002","1","-","ONLINE","14","14","0000201172","DEBRA SHAPIRO"
"ADD
 640","LEC","007","1","-","ONLINE","","1","0005322533","BRYAN KNOWLES"
"ADD
 640","LEC","008","1","-","ONLINE","","6","0005322533","BRYAN KNOWLES"
"DEE
 640","LEC","001","1","-","ONLINE","","9","0000235413","DOROTHEA SALO"
"DEE
 640","LEC","002","1","-","ONLINE","","5","0000235413","DOROTHEA SALO"
"GEE
 640","LEC","005","1","-","ONLINE","","6","0005177775","HANSEUL LEE"
"GEE
 640","LEC","006","1","-","ONLINE","","7","0005177775","HANSEUL LEE"
"ZCC
 640","LEC","003","1","-","ONLINE","","7","0004931230","REBEKAH WILLETT"
"ZCC
 640","LEC","004","1","-","ONLINE","","11","0004931230","REBEKAH WILLETT"
"BHH
 644","LEC","001","1","-","ONLINE","","9","0000235413","DOROTHEA SALO"
"BHH
 644","LEC","002","1","-","ONLINE","","20","0000235413","DOROTHEA SALO"
"EHH
 755","LEC","001","1","-","ONLINE","","9","0003335946","BONNIE TIJERINA"
"EHH
 755","LEC","002","1","-","ONLINE","","4","0003335946","BONNIE TIJERINA"
"DHH
 999","IND","013","1","-","","","1","0004199073","ALLISON KAPLAN"
"DHH
 999","IND","014","1","-","","","1","0000110350","CATHERINE SMITH"
"DHH
 999","IND","020","1","-","","","1","0000235413","DOROTHEA SALO"
"JDD
 999","IND","031","1","-","","","1","0004931230","REBEKAH WILLETT"
