"","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT - FINAL","","","","","",""
"","","","","","","","","","","","","RUN DATE:","2/27/2017"
"","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","RUN TIME:","5:57:38PM"
"","","","","","","","","Office of the Registrar","","","","",""
"","SUBJECT: PHARMACY (726)","","","","","","","","","","","",""
"TERM:","1174","","","","","","","","","","","",""
"","","","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"PHARMACY","","","","","","","","","","","","",""
"A1
 608
LEC","001","1","13:20 - 14:10","M","T","R","0034 2006","124","123","0004432337","MICHELLE CHUI","",""
"A1
 640
LEC","001","1","13:20 - 15:15","","W","","0034 2006","","74","0003851503","ORLY VARDENY","",""
"A1
 640
LEC","001","1","13:20 - 15:15","","W","","0034 2006","","74","0004401402","PAUL MARKER","",""
"A1
 640
LEC","001","1","13:20 - 15:15","","W","","0034 2006","","74","0004109647","STEVEN OAKES","",""
"","","","","","","","","","","","","PAGE NUMBER:
1","OF
1"
