"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"PHYSICAL THERAPY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","","",""
"Cardiovasc&Pulmonry Treatmt","523
001","","37","3.662","37.8","56.8","5.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Foundatns-PT Exam,Eval,Diagnos","527
001","","38","3.882","76.3","23.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","539
001","","21","4.000","95.2",".",".",".",".",".",".","4.8",".",".",".",".",".",".",".","."
"","539
002","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"PT Educ&Lifespan Learning Iss","Course Total","","39","4.000","97.4",".",".",".",".",".",".","2.6",".",".",".",".",".",".",".","."
"","541
001","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","541
002","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Culture&Diversity in Hlth Care","Course Total","","38","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clin: Tissue Mech & Adaptatns","627
001","","38","3.645","34.2","60.5","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Motor Control Dysfunction I","635
001","","37","3.554","21.6","67.6","10.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Current Issues-Rehabilitatn","641
001","","37","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Research Practicum","642
001","","20","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Internship II","651
001","","40","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Internship III","652
001","","40","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Medicine I","664
001","","38","3.579","23.7","68.4","7.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Musculoskeletal Dysfunction I","676
001","","37","3.541","16.2","75.7","8.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Independent Study","799
035","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"PHY THER
745","Dept. Total","","441","3.660","35.1","29.9","3.2",".",".",".",".","0.2",".","31.5",".",".",".",".",".","."
