"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","",""
"921","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clerkship-Meriter","Course Total","10","3.818","80.0","10.0","10.0",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"923","019","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"923","035","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"923","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clrkshp-St Mary's","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"924","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clerkship-LaCrosse","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"926","035","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"926","044","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"926","045","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Surgery for the Non-Surgeon","Course Total","6","3.826","83.3",".","16.7",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"929","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Surgery","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"935
Neurosurgery Clerkship-CSC","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"939","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"939","041","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"939","042","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"939","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Fut Orth Clerk-CSC","Course Total","6","3.864","66.7","33.3",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"940","007","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","008","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","7","",".",".",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"941","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","Course Total","7","3.875","71.4","28.6",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"948","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"November 30, 2010","","","","","","","","","","","","","","","","","","","","","","Page 382 of 407",""
