"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PATHOLOGY AND LABORATOR","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"704
PATH","","","","","","","","","","","","","","","","","","","","","","","","","",""
"990","075","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","076","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","077","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","078","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","079","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","41","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
