"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","","",""
"965","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","6","3.643","33.3","66.7","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"970","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","045","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastro/Hepatology-Milwaukee","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"971","041","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","042","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","044","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","045","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","046","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-CSC","Course Total","10","3.850","70.0","30.0","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"976","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cl Nephrology Clerk-CSC/VAH","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"981","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"985","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","042","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","044","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","046","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine-CSC","Course Total","8","3.875","75.0","25.0","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"988","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","046","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"990","180","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","190","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","215","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","218","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
