"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","",""
"943","003","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","010","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","011","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiol Consult Serv-CSC","Course Total","10","3.850","70.0","30.0",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"951
Ambulatory Cardiology","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","001","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","003","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","005","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","006","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","009","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","010","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","011","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","012","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerkship-CSC","Course Total","19","3.775","57.9","36.8","5.3",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"954","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"954","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"954","014","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerk-Marshfld","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"956","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-Milw","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"957","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clrk-Meriter","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"960","041","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","042","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","043","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-CSC","Course Total","12","3.667","41.7","50.0","8.3",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"961
Endocrin/Diabetes Clrk-Milw","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","045","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Clerkship-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"963
Nutrition Counslng Clrk-CSC","046","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
