"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"NUR","","","","","","","","","","","","","","","","","","",""
"NURSING","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"692
NURSING","","","","","","","","","","","","","","","","","","",""
"Advanced Qualitative Design
804","001","11","3.950","81.8","9.1",".",".",".",".",".",".",".",".",".",".","9.1",".",".","."
"Advanced Pathophysiology
811","001","25","3.854","68.0","28.0",".",".",".",".",".",".",".",".",".",".",".",".",".","4.0"
"Knowledge Developmt in Nursing
815","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"816","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"816","002","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Proseminar in Nursing Research","Course Total","12","",".",".",".",".",".",".",".","58.3",".",".",".","41.7",".",".",".","."
"Patient-centered Research
818","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Clincal Field Practicum
819","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"826","010","9","3.611","44.4","33.3","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"826","020","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"826","040","4","***","","","","","","","","","",".",".",".",".",".",".","."
"826","060","6","3.750","66.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Foundations APN Clin Pract III","Course Total","26","3.808","73.1","15.4","11.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"828","010","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"828","020","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"828","040","4","***","","","","","","","","","",".",".",".",".",".",".","."
"828","060","3","***","","","","","","","","","",".",".",".",".",".",".","."
"828","061","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Leadership III","Course Total","26","3.980","96.2","3.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Health Policy Practicum
847","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"906","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"906","002","4","***","","","","","","","","","",".",".",".",".",".",".","."
"906","003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"906","004","4","***","","","","","","","","","",".",".",".",".",".",".","."
"906","005","4","***","","","","","","","","","",".",".",".",".",".",".","."
"906","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Scholarly Project","Course Total","23","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","038","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","067","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","075","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","095","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis Research","Course Total","9","",".",".",".",".",".",".",".","66.7",".",".",".","22.2","11.1",".",".","."
"999","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","030","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","070","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","075","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","095","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","14","4.000","78.6",".",".",".",".",".",".","21.4",".",".",".",".",".",".",".","."
