"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","",""
"Hlth Informatics-Med Students
918","009","27","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"919","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"919","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"919","005","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"919","006","4","***","","","","","","","","","",".",".",".",".",".",".","."
"919","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","008","4","***","","","","","","","","","",".",".",".",".",".",".","."
"919","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","012","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Indiv Phase3 Clinical Medicine","Course Total","35","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"933","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"933","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Geriatric Elective","Course Total","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"935","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"935","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"935","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Hematology/Oncology Elective","Course Total","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"938","041","16","",".",".",".",".",".",".",".","93.8",".",".",".",".","6.3",".",".","."
"938","042","16","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"938","043","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"938","044","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Inpt Acting Internship - Med","Course Total","49","",".",".",".",".",".",".",".","98.0",".",".",".",".","2.0",".",".","."
"940","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"February 03, 2021","","","","","","","","","","","","","","","","","","Page 385 of 450",""
