"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"NEUROLOGY","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"676
NEUROL","","","","","","","","","","","","","","","","","","","","","","","",""
"699","015","5","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","018","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","093","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","101","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","102","5","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","103","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","105","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","106","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","107","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","108","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","109","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Neurol 699: Directed Research","Course Total","26","3.980","92.3","3.8","",".",".","",".","",".","",".",".","",".",".",".",".","3.8",".",".","."
"910","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Indep Rdg & Rsch-4th Yr Med","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"919","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","002","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","005","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","041","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Neurol Indiv Clin Elective","Course Total","10","",".",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
