"TERM : 1212","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2020-2021","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","",""
"MICROBIOLOGY","","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"192","MICROBIO","","","","","","","","","","","","","","","","","","","",""
"192","MICROBIO","Dept. Total
1350","3.295","41.1","14.4","25.5","5.1","5.9","1.9","1.0","1.5","",".",".","",".","3.1","0.4",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"192","MICROBIO","","","","","","","","","","","","","","","","","","","",""
"","Freshmen","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
