"TERM : 1212","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2020-2021","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","",""
"BIOMEDICAL ENGINEERING","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"207
B M E","","","","","","","","","","","","","","","","",""
"Machine Learning Ultrason Imag","778
001
1","***","","","","","","","","","",".",".",".",".",".",".   
."
"207
B M E","Dept. Total
1","***","","","","","","","","","",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"207
B M E","","","","","","","","","","","","","","","","",""
"Graduate","1","***","","","","","","","","","",".",".",".",".",".",".  
."
"","Dept. Total
1","***","","","","","","","","","",".",".",".",".",".",".  
."
"February 03, 2021","","","","","","","","","","","","","","","","","Page 359 of 450"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","","",""
