"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DERMATOLOGY","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"229
DERM","","","","","","","","","","","","","","","","","","","","","","","","","",""
"919","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Indiv Clinical Derm Elective","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"953","001","3","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","003","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","005","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","007","4","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","008","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","012","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Elective","Course Total","19","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
