"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"OCCUPATIONAL THER (DEPT-KI Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"695
OCC THER","","","","","","","","","","","","","","","","","","",""
"Orientation to Occ Ther","100
001","30","3.800","86.7",".","6.7",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"Prof Skills III: Org & Mgmt-OT","612
001","25","3.920","88.0","8.0","4.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Yng Adult Occs&Ther Interventn","623
001","25","3.460","8.0","80.0","8.0","4.0",".",".",".",".",".",".",".",".",".",".",".","."
"Level-I Fldwk: Adoles&Yng Adlt","626
001","25","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Level II Fieldwork A","662
001","8","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Level II Fieldwork B","664
001","6","",".",".",".",".",".",".",".",".",".","50.0",".",".",".",".",".","."
"Sci Inq-OT III: Data Coll&Anal","673
001","25","3.660","44.0","44.0","12.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Appld Leadshp & Mangmnt in OT","811
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"OT Evidence in Practice","871
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Outcome Measure in OT","873
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"OTD Capstone","881
004","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Inter-Prof Devel Leadership","890
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"695
OCC THER","Dept. Total","165","3.734","63.6","20.0","5.5","0.6","1.2",".",".",".",".","7.3",".",".",".",".",".","."
