"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","","","","","","","",""
"966","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","021","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Primary Care Sports Medicine","Course Total","8","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"967","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Pulmonology Elective","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"970","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","007","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Rheumatology","Course Total","7","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"971","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Infectious Diseases","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"973","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"973","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Gastroenterology","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"975","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Developmental Pediatrics","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
"990","007","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","013","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","014","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","203","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","206","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","214","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","215","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","10","4.000","70.0","",".","",".",".","",".","",".","",".","30.0","",".",".",".",".",".",".",".","."
