"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"RADIOLOGY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"832
RADIOL","","","","","","","","","","","","","","","","","","","","","","",""
"813","001","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"813","002","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"813","003","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"813","004","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"813","006","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"813","007","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"813","008","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"813","009","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"813","010","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"813","012","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Radiology Clerkship","Course Total","41","3.829","68.3","29.3","2.4",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"920","001","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","002","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","003","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","005","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","006","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","007","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","008","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","009","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","010","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Diagnostic Radiol Clerk-CSC","Course Total","35","3.875","77.1","20.0","2.9",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"923","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"923","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Nuclr Med Clerk-CSC/VA","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"924","041","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gen Radiol Clerk-St Lukes","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
