"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","",""
"935","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Neurosurgery Clerkship-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"939
Adt Orth-Fut Orth Clerk-CSC","031","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","001","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","14","",".",".","",".",".","",".","",".","",".","100.0",".",".",".",".",".",".",".","."
"941","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"944
Upper Extrem Ortho-Marshfld","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","007","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","Course Total","7","3.875","71.4","28.6","",".",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
"954
Periph Vasculr Clrk-CSC/VAH","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","006","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","007","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","012","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","044","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","15","4.000","93.3",".","",".",".","",".","",".","",".",".",".",".",".",".",".",".",".","6.7"
"959","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"959","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergncy Med Clerk-LaCrosse","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"960","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
