"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"ANESTHESIOLOGY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","","","","","","","","",""
"812","001","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"812","002","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"812","003","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"812","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"812","005","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"812","007","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"812","008","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"812","009","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"812","010","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"812","011","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"812","013","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Third Year Anesthesia","Course Total","38","3.697","47.4","44.7","7.9",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"920","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","006","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","007","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","009","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Anesthes Clerkship-CSC","Course Total","11","3.955","90.9","9.1",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"921
Clin Anesth Clerk-LaCrosse","014","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"ANESTHES
148","Dept. Total","50","3.758","58.0","36.0","6.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
