"NURSING","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"692
NURSING","","","","","","","","","","","","","","","","","","","",""
"Preventn&Mgmt-Hlth Probs I","Course Total","","28","3.821","71.4","21.4","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"716
Preventn&Mgmt-Hlth Probs II","040","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"717","010","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"717","050","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preventn&Mgmt-Hlth Probs III","Course Total","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"719","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"719","012","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"719","026","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"719","031","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"719","035","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"719","036","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"719","037","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"719","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"719","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"719","054","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"719","087","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Indep Field Stdy-Clinic Nsg","Course Total","","19","4.000","21.1",".",".",".",".",".",".","73.7",".",".",".",".","5.3",".",".","."
"735
Hlth-Women Across Lifespan","001","","14","3.893","78.6","21.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"746","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"746","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Intrdis Care-Chld/Chron Illnss","Course Total","","5","***","","","","","","","","","","","","","","","",""
"747","026","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"747","027","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"747","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"747","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"747","048","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"747","061","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Practicum-A Functional Area","Course Total","","8","3.889","37.5","12.5",".",".",".",".",".","50.0",".",".",".",".",".",".",".","."
"753
Adv Prac Nurs-Com Mentl Disord","001","","11","3.636","27.3","72.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"762
Leadershp-Comm Hlth Nursing","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"771
Instr Process-Nursing Educ","001","","15","3.967","93.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"774
Practicum-Nursing Mgmt","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"775
Special Topics in Nursing","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"798","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","016","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","026","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","041","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"798","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","046","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"798","051","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","054","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","Page 378 of 397",""
