"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","",""
"943","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"943","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"943","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Cardiol Consult Serv-CSC","Course Total","8","3.813","75.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"944","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"944","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"944","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"944","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"944","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Cardiol Clerkshp-VAH","Course Total","8","3.375","25.0","25.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"945
Acute Care Med Cardiol-Milw","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"950","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"950","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Cardiol-Clin Clerk-LaCrosse","Course Total","2","***","","","","","","","","","","","","","","","",""
"952
Cl Electrocardiography-CSC","003","44","3.602","40.9","38.6","20.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"953","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"953","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"953","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"953","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"953","005","3","***","","","","","","","","","",".",".",".",".",".",".","."
"953","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"953","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"953","008","3","***","","","","","","","","","",".",".",".",".",".",".","."
"953","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"953","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerkship-CSC","Course Total","21","3.738","47.6","52.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"954","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"954","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"954","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"954","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"954","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerk-Marshfld","Course Total","5","***","","","","","","","","","","","","","","","",""
"956
Emergency Med Clerkshp-Milw","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"957","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"957","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clrk-Meriter","Course Total","2","***","","","","","","","","","","","","","","","",""
"960","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"960","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"960","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"960","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"960","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"960","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"960","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","Page 343 of 397",""
