"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","",""
"Transplantation Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","",""
"961","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"961","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"961","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"961","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Burn Surgery Clrkshp (CSC)","Course Total","4","***","","","","","","","","","","","","","","","",""
"962","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"962","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"962","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"962","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"962","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Surgery-CSC","Course Total","5","***","","","","","","","","","","","","","","","",""
"963","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"963","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Cardiac Surg Clerkship-CSC","Course Total","2","***","","","","","","","","","","","","","","","",""
"964","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","081","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Thoracic Surgery Clerk-CSC","Course Total","4","***","","","","","","","","","","","","","","","",""
"967","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"967","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"967","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"967","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","Course Total","4","***","","","","","","","","","","","","","","","",""
