"MED","","","","","","","","","","","","","","","","","","",""
"OBSTETRICS AND GYNECOLOG Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"436
OBS&GYN","","","","","","","","","","","","","","","","","","",""
"812","001","15","3.414","13.3","60.0","26.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","002","16","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","003","16","3.344","12.5","50.0","31.3","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"812","004","19","3.421","21.1","57.9","10.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"3rd Year Obs & Gynecology","Course Total","66","3.481","24.2","54.5","16.7","3.0","1.5",".",".",".",".",".",".",".",".",".",".","."
"919","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Individualized 4th Yr Clerk","Course Total","3","***","","","","","","","","","","","","","","","",""
"921","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"921","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"921","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"921","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Gynecol Oncology Clerk-CSC","Course Total","4","***","","","","","","","","","","","","","","","",""
"923
Perinatal Clerkship-Milw","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"925","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"925","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"925","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"High Risk Obst Clrk-Meriter","Course Total","3","***","","","","","","","","","","","","","","","",""
"927","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"927","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"927","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"ObGyn Inpatnt Clrk-LaCrosse","Course Total","3","***","","","","","","","","","","","","","","","",""
"990","031","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","052","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","13","4.000","92.3",".",".",".",".",".",".","7.7",".",".",".",".",".",".",".","."
"OBS&GYN
436","Dept. Total","93","3.593","41.9","39.8","12.9","2.2","1.1",".",".","1.1",".",".",".",".",".",".",".","1.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"436
OBS&GYN","","","","","","","","","","","","","","","","","","",""
"Special","","1","",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","100.0"
