"TERM : 1012","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2000-2001","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"NEUROPHYSIOLOGY","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"680
NEUROPHY","","","","","","","","","","","","","","","",""
"Cellular&Molecular Neurosci","610
001
31","3.468","35.5","29.0","32.3",".","3.2",".",".",".",".",".",".",".",".",".   
.   
."
"Current Research in Hearing","675
001
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"NEUROPHY
680","32
Dept. Total","3.468","34.4","28.1","31.3",".","3.1",".",".","3.1",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"680
NEUROPHY","","","","","","","","","","","","","","","",""
"Senior","2","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Undergraduates","2","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Graduate","30","3.448","33.3","26.7","33.3",".","3.3",".",".","3.3",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
32","3.468","34.4","28.1","31.3",".","3.1",".",".","3.1",".",".",".",".","",".  
.  
.  
."
"April 01, 2013","","","","","","","","","","","","","","","","Page 336 of 382"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
