"TERM : 1012","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2000-2001","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"ANESTHESIOLOGY","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","",""
"ANESTHES
148","92
Dept. Total","3.794","64.1","22.8","8.7",".",".",".",".",".",".",".",".",".","",".  
.  
.  
4.3"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","",""
"Special","4","",".",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
100.0"
