"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","","","","",""
"927","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Ophthalmolgy","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"929","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Pediatrics","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"932","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"932","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"932","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Radiology","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"934","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","002","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","004","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Surgery","Course Total","10","3.800","70.0","20.0","10.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"935","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramural Elec-Primry Care","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"936","001","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"936","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"936","003","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"936","004","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"936","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","6","3.761","50.0","50.0",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"936","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"936","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elec-Emergency Med","Course Total","15","3.707","40.0","60.0",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"SR MED
882","Dept. Total","206","3.690","53.4","33.5","12.6","0.5","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","","","","",""
"Prof Yr 3","","69","3.548","34.8","40.6","24.6",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"Prof Yr 4","","137","3.781","62.8","29.9","6.6","0.7","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"Professionals","","206","3.690","53.4","33.5","12.6","0.5","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"","Dept. Total","206","3.690","53.4","33.5","12.6","0.5","",".","",".","",".","",".",".",".",".",".",".",".",".","."
