"","","SUBJECT: CHICANA/O AND LATINA/O STUDIES (228)","","","","","","","","","","",""
"","","TERM:","1132","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","CHICANA/O AND LATINA/O STUDIES","","","","","","","","","","","",""
"A1","201","LEC","001","1","09:30 - 10:45","T","","R","0056 0120","","40","0004957741","ARMANDO IBARRA"
"A1","330","LEC","002","1","14:30 - 17:30","T","","","0140 2167","","13","0000501589","ANDREA-TERESA ARENAS"
"A1","347","LEC","001","1","14:30 - 15:45","T","","R","0140 2280","37","5","0005099815","LORI LOPEZ"
"A1","347","LAB","301","1","16:00 - 18:00","T","","","0545 4028","37","5","0005099815","LORI LOPEZ"
"A1","461","LEC","001","1","08:00 - 09:15","T","","R","0469 1121","139","26","0000537201","SUSAN JOHNSON"
"A1","461","DIS","301","1","13:20 - 14:10","T","","","0469 2611","21","5","0004351087","CHONG MOUA"
"A1","461","DIS","302","1","14:25 - 15:15","T","","","0469 2121","16","5","0004351087","CHONG MOUA"
"A1","461","DIS","303","1","15:30 - 16:20","T","","","0469 2115","18","3","0004351087","CHONG MOUA"
"A1","461","DIS","304","1","12:05 - 12:55","","W","","0469 2653","19","4","0004351087","CHONG MOUA"
"A1","461","DIS","305","1","13:20 - 14:10","","W","","0469 2221","17","3","0004426557","MEGAN FALATER"
"A1","461","DIS","306","1","11:00 - 11:50","","W","","0469 2211","17","3","0004426557","MEGAN FALATER"
"A1","461","DIS","307","1","09:55 - 10:45","","W","","0469 2231","16","3","0004426557","MEGAN FALATER"
"A1","461","DIS","308","1","14:25 - 15:15","","W","","0469 2619","15","0","0004426557","MEGAN FALATER"
"A1","464","LEC","001","1","09:30 - 10:45","T","","R","0057 2335","20","1","0000867097","BENJAMIN MARQUEZ"
"A1","530","LEC","001","1","14:30 - 15:45","T","","R","0050 0272","","7","0004959017","PETRA GUERRA"
"A1","530","LEC","002","1","15:00 - 18:00","","","R","","12","4","0002601870","STEPHEN QUINTANA"
"A1","530","LEC","002","1","15:00 - 18:00","","","R","","12","4","0003953957","RACHEL HOOGASIAN"
"A1","657","LEC","001","1","15:30 - 17:25","T","","","0084 1116","23","11","0003582193","REBECCA PARADISO DE SAYU"
"A1","657","LEC","001","1","15:30 - 17:25","T","","","0084 1116","23","11","0004148847","JORGE RODRIGUEZ"
"A1","699","IND","006","1","-","","","","","","1","0004957741","ARMANDO IBARRA"
