"MED","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","",""
"699","102","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","105","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","107","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","5","***","","","","","","","","","","","","","","","",""
"812","081","","27","3.259","7.4","40.7","48.1","3.7",".",".",".",".",".",".",".",".",".",".",".","."
"812","082","","25","3.313","12.0","36.0","48.0",".",".",".",".",".",".",".",".",".",".",".",".","4.0"
"812","083","","28","3.321","17.9","28.6","53.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Third Year Surgery","Course Total","","80","3.297","12.5","35.0","50.0","1.3",".",".",".",".",".",".",".",".",".",".",".","1.3"
"910","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","081","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Indep Rdg & Rsch-4th Yr Med","Course Total","","2","***","","","","","","","","","","","","","","","",""
"919","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","043","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Individualized 4th Yr Clerk","Course Total","","3","***","","","","","","","","","","","","","","","",""
"920","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"920","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"920","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surgery Clerkship-CSC","Course Total","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"921","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"921","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"921","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"921","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"921","010","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"921","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clerkship-Meriter","Course Total","","8","3.611","25.0","62.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"923","041","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"923","043","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"923","044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"923","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clrkshp-St Mary's","Course Total","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"924","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clerkship-LaCrosse","Course Total","","2","***","","","","","","","","","","","","","","","",""
"925
Gen Surg Clerk-Marshfield","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"926","044","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"926","045","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Surgery for the Non-Surgeon","Course Total","","4","***","","","","","","","","","","","","","","","",""
"929","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"929","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"929","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"929","044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Surgery","Course Total","","4","***","","","","","","","","","","","","","","","",""
"935","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
