"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","",""
"Neurosurgery Clerkship-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","",""
"939","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"939","042","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"939","043","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Fut Orth Clerk-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","",""
"940","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","007","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","009","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","010","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","011","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","012","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","11","",".",".",".",".","",".","",".","",".","100.0",".",".",".",".",".",".",".","."
"941","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","043","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","Course Total","6","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
"948","001","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","002","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","Course Total","6","3.667","33.3","50.0","16.7",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
"949","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Otolaryng Clerk-LaCros","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"954
Periph Vasculr Clrk-CSC/VAH","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","001","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","001","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","2","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
"956","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","005","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","006","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","009","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","010","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","011","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","012","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","16","3.941","87.5","12.5",".",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
