"Clin Anesthes Clerkship-CSC","Course Total","","15","3.983","93.3","6.7",".",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"","921
041","","1","***","","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","921
045","","1","***","","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Clin Anesth Clerk-LaCrosse","Course Total","","2","***","","","","","","","","","","","","","","","","","","","","","","","",""
"ANESTHES
148","Dept. Total","","89","3.759","48.3","46.1","5.6",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Prof Yr 2","","","1","4.000","100.0",".",".",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","","46","3.652","37.0","56.5","6.5",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 4","","","42","3.836","59.5","35.7","4.8",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","","89","3.759","48.3","46.1","5.6",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","","89","3.759","48.3","46.1","5.6",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
