"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","","","","","","","","","",""
"699","011","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","025","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"920","004","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","010","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Rehabilitatn Med Clerk-CSC","Course Total","6","3.857","66.7","33.3","",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"923
Physical Med&Rehab-Marshfld","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"RHAB MED
840","Dept. Total","9","3.842","66.7","33.3","",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
