"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","","","","",""
"DESIGN STUDIES","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","","","","",""
"699","000D","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","000C","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","000F","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","000B","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","000A","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","20","3.667","50.0","35.0","15.0",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
"699","007","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","013","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","017","5","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","019","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","030","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","032","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","16","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","38","3.772","68.4","18.4","7.9","2.6","",".","",".","",".","2.6",".",".",".",".",".",".",".","."
"990","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","013","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","016","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","4","***","","","","","","","","","","","","","","","","","","",""
"999","008","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","19","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","5","***","","","","","","","","","","","","","","","","","","",""
