"","","SUBJECT: MEDICAL SCIENCES - MEDICAL SCHOOL (622)","","","","","","","","",""
"","","TERM:","1136","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","MEDICAL SCIENCES - MEDICAL SCHOOL","","","","","","","","","",""
"DHH","699","IND","032","1","-","","","","1","0004162682","LORI DIPRETE BROWN"
"DJJ","768","SEM","001","1","16:35 - 18:00","W","","11","0","0004930647","RACHEL GROB"
"DJJ","768","SEM","001","1","16:35 - 18:00","W","","11","0","0000115173","SARAH DAVIS"
"DJJ","768","SEM","001","1","16:35 - 18:00","W","","11","0","0000614472","JESSICA GILKISON"
"DJJ","768","SEM","001","1","16:35 - 18:00","W","","11","0","0000762131","KATHLEEN O'CONNELL"
"DJJ","768","SEM","001","1","16:35 - 18:00","W","","11","0","0004944544","LAEL SHEBER"
"DJJ","768","SEM","001","1","16:35 - 18:00","W","","11","0","0000199727","MARTHA GAINES"
