"TERM:  1212","","","","","","","","","","","","","","",""
"COLLEGE:  ALS","","","","","","","","","","","","","","",""
"SUBJECT:  AGRICULTURAL AND APPLIED ECONOMICS (108)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W
R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","ENRN","TOT","",""
"A1","340","LEC","001","1","11:00 - 12:15","T","R","","","","ONLINE","41","1","0005179453","P / JACLYN WYPLER"
"A1","343","LEC","001","3","09:30 - 10:45","T","R","","","","ONLINE","75","12","0002600381","P / ROBERT PROVENCHER"
"A1","343","DIS","309","3","07:45 - 08:35","","","F","","","ONLINE","6","0","0006090650","P / NGUYEN VUONG"
"A1","343","DIS","310","3","08:50 - 09:40","","","F","","","ONLINE","11","1","0006090650","P / NGUYEN VUONG"
"A1","343","DIS","311","3","09:55 - 10:45","","","F","","","ONLINE","29","9","0005689389","P / KAITLYN SIMS"
"A1","343","DIS","312","3","11:00 - 11:50","","","F","","","ONLINE","29","2","0005689389","P / KAITLYN SIMS"
"A1","352","LEC","001","1","13:00 - 14:15","T","R","","","","ONLINE","","28","0005000711","P / DANIEL PHANEUF"
"A1","352","DIS","301","1","15:30 - 16:20","","R","","","","ONLINE","","2","0005265864","P / NICOLE KARWOWSKI"
"A1","352","DIS","302","1","09:55 - 10:45","","","F","","","ONLINE","","17","0005265864","P / NICOLE KARWOWSKI"
"A1","352","DIS","303","1","11:00 - 11:50","","","F","","","ONLINE","","1","0005265864","P / NICOLE KARWOWSKI"
"A1","352","DIS","304","1","13:20 - 14:10","","","F","","","ONLINE","","8","0005265864","P / NICOLE KARWOWSKI"
"A1","371","LEC","001","1","11:00 - 12:15","T","R","","","","ONLINE","48","7","0003889233","P / SARAH JOHNSTON"
"A1","373","LEC","001","1","08:50 - 09:40","M","W","F","","","0469 3650","34","19","0004998825","P / THOMAS RUTHERFORD"
"A1","399","IND","101","1","-","","","","","","","","1","0003360158","P / JEREMY BEACH"
"A1","421","LEC","001","1","14:30 - 15:45","T","R","","","","0018 3250","50","39","0004996726","P / ANDREW STEVENS"
"A1","421","LAB","301","1","-","","","","","","ONLINE","50","39","0004996726","P / ANDREW STEVENS"
"A1","462","LEC","001","4","13:00 - 14:15","T","R","","","","ONLINE","41","10","0002602096","P / BRADFORD BARHAM"
"A1","473","LEC","001","1","14:30 - 15:45","T","R","","","","0154 0204","24","12","0002601457","P / IAN COXHEAD"
"A1","636","LEC","001","1","17:30 - 18:45","T","R","","","","ONLINE","","32","0003889233","P / SARAH JOHNSTON"
"A1","636","LAB","301","1","09:00 - 10:00","","","F","","","ONLINE","","32","0005476579","P / JIE FENG"
"A1","699","IND","079","1","-","","","","","","","","1","0002600972","P / STEVEN DELLER"
"A1","699","IND","080","1","-","","","","","","","","2","0002602096","P / BRADFORD BARHAM"
"A1","699","IND","101","1","-","","","","","","","","3","0003360158","P / JEREMY BEACH"
"A1","705","LEC","001","1","13:00 - 14:15","T","R","","","","0408 1800","20","15","0001459007","P / SHI GUANMING"
"A1","723","SEM","001","1","13:30 - 14:30","","","F","","","ONLINE","","17","0005326009","P / JORDAN VAN RIJN"
"A1","724","SEM","001","1","14:30 - 15:45","T","R","","","","ONLINE","","17","0001459007","P / SHI GUANMING"
"A1","731","LEC","001","1","09:30 - 10:45","T","R","","","","0205 0175","","4","0002601457","P / IAN COXHEAD"
"A1","737","SEM","001","1","11:00 - 12:15","T","R","","","","0085 1125","","4","0004996726","P / ANDREW STEVENS"
"A1","762","LEC","001","1","13:00 - 14:15","T","R","","","","0404 0410","","4","0004843336","P / CORBETT GRAINGER"
