"COLLEGE:  EDU","","","","","","","","","","","","","","",""
"SUBJECT:  INTEGRATED ARTS (495)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time
M","T
W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","ENRN","TOT","",""
"A1","110","LEC","001","1","17:30 - 19:00","T","","","","","1249 0215","","46","0005160319","P / FAISAL ABDUALLAH"
"A1","310","LAB","001","1","14:15 - 16:05","W","","","","","ONLINE","7","5","0006317666","P / MICHELE BYRD-MCPHEE"
"A1","310","LAB","001","1","14:15 - 16:05","W","","","","","ONLINE","7","5","0006229565","S / DUANE HOLLAND"
"A1","330","LEC","001","1","14:15 - 16:05","W","","","","","","","2","0006229565","S / DUANE HOLLAND"
"A1","330","LEC","001","1","14:15 - 16:05","W","","","","","","","2","0006317666","P / MICHELE BYRD-MCPHEE"
"A1","610","LAB","001","1","14:15 - 16:05","W","","","","","ONLINE","7","2","0006317666","P / MICHELE BYRD-MCPHEE"
"A1","610","LAB","001","1","14:15 - 16:05","W","","","","","ONLINE","7","2","0006229565","S / DUANE HOLLAND"
