"TERM:  1212","","","","","","","","","","","","","","","","",""
"COLLEGE:  L&S","","","","","","","","","","","","","","","","",""
"SUBJECT:  GERMAN, NORDIC, AND SLAVIC (425)","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN","TOT","",""
"A1","200","LEC","001","1","-","","","","","","","","ONLINE","88","20","0004732964","P / BROR MARCUS CEDERSTROM"
"A1","200","DIS","301","1","09:55 - 10:45","","","","R","","","","ONLINE","22","2","0006220470","P / MEGAN O'SULLIVAN"
"A1","200","DIS","302","1","11:00 - 11:50","","","","","F","","","0451B0140","6","6","0000611731","P / KYLE SWENSON"
"A1","200","DIS","303","1","11:00 - 11:50","","","","R","","","","0155 1221","20","5","0006220470","P / MEGAN O'SULLIVAN"
"A1","200","DIS","304","1","09:55 - 10:45","","","","","F","","","0451B0140","20","3","0000611731","P / KYLE SWENSON"
"A1","200","DIS","305","1","13:20 - 14:10","","","","","F","","","ONLINE","20","4","0000611731","P / KYLE SWENSON"
"A1","270","LEC","001","1","11:00 - 12:15","","T","","R","","","","ONLINE","","2","0004722008","P / NALAN ERBIL ERKAN"
"A1","331","LEC","001","1","08:50 - 09:40","M","T","W","R","","","","0482 0119","","3","0004941702","P / GULNARA GLOWACKI"
"A1","339","LEC","001","3","09:55 - 10:45","","","","","F","","","ONLINE","","4","0004722008","P / NALAN ERBIL ERKAN"
"A1","370","LEC","001","1","13:00 - 14:15","M","","","","F","","","0482 0155","","2","0004941702","P / GULNARA GLOWACKI"
"A1","439","LEC","001","3","12:05 - 12:55","M","","W","","F","","","ONLINE","","2","0004722008","P / NALAN ERBIL ERKAN"
"A1","439","LEC","002","3","-","","","","","","","","ONLINE","","1","0004722008","P / NALAN ERBIL ERKAN"
"A1","539","LEC","001","1","08:00 - 09:15","M","","W","","","","","ONLINE","","1","0004722008","P / NALAN ERBIL ERKAN"
