"TERM:  1212","","","","","","","","","","","","","","",""
"COLLEGE:  L&S","","","","","","","","","","","","","","",""
"SUBJECT:  LITERATURE IN TRANSLATION (551)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W
R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","ENRN","TOT","",""
"A1","275","LEC","001","1","12:05 - 12:55","M","W","F","","","ONLINE","196","124","0005697830","X / ASMAHAN SANDOKJI"
"A1","275","LEC","001","1","12:05 - 12:55","M","W","F","","","ONLINE","196","124","0006211967","X / ELLIOTT BRANDSMA"
"A1","275","LEC","001","1","12:05 - 12:55","M","W","F","","","ONLINE","196","124","0003013497","P / AGNETE SCHMIDT"
"A1","275","LEC","001","1","12:05 - 12:55","M","W","F","","","ONLINE","196","124","0005307002","X / BRIDGETTE STOECKEL"
"A1","275","LEC","002","1","12:05 - 12:55","M","W","F","","","ONLINE","196","72","0005697830","X / ASMAHAN SANDOKJI"
"A1","275","LEC","002","1","12:05 - 12:55","M","W","F","","","ONLINE","196","72","0003013497","P / AGNETE SCHMIDT"
"A1","275","LEC","002","1","12:05 - 12:55","M","W","F","","","ONLINE","196","72","0006211967","X / ELLIOTT BRANDSMA"
"A1","275","LEC","002","1","12:05 - 12:55","M","W","F","","","ONLINE","196","72","0005307002","X / BRIDGETTE STOECKEL"
"A1","275","DIS","301","1","13:20 - 14:10","","","F","","","ONLINE","","17","0005307002","P / BRIDGETTE STOECKEL"
"A1","275","DIS","302","1","12:05 - 12:55","T","","","","","ONLINE","","19","0005697830","P / ASMAHAN SANDOKJI"
"A1","275","DIS","303","1","16:35 - 17:25","T","","","","","0048 B130","","20","0005307002","P / BRIDGETTE STOECKEL"
"A1","275","DIS","304","1","15:30 - 16:20","M","","","","","0154 0204","","16","0005697830","P / ASMAHAN SANDOKJI"
"A1","326","LEC","001","1","14:30 - 15:45","T","R","","","","ONLINE","92","82","0002601053","P / JOLANDA TAYLOR"
"A1","329","LEC","001","1","-","","","","","","ONLINE","","97","0003226099","S / THOMAS DUBOIS"
"A1","329","LEC","001","1","-","","","","","","ONLINE","","97","0005527124","P / JARED SCHMIDT"
"A1","337","LEC","001","1","-","","","","","","ONLINE","17","14","0002602070","P / SUSAN BRANTLY"
"A1","340","LEC","001","1","16:00 - 17:15","T","R","","","","0402 0132","1","0","0006315769","P / BENJAMIN MIER-CRUZ"
"A1","342","LEC","001","1","13:00 - 14:15","T","R","","","","ONLINE","39","11","0000886751","P / SCOTT MELLOR"
"A1","360","LEC","001","1","-","","","","","","ONLINE","","34","0005163430","P / LAUREN SUROVI"
"A1","365","LEC","001","1","16:30 - 17:45","M","W","","","","ONLINE","113","11","0004193311","P / KRISTIN PHILLIPS-COURT"
"A1","365","LEC","001","1","16:30 - 17:45","M","W","","","","ONLINE","113","11","0005709558","X / ALESSANDRO MARTINA"
"A1","423","LEC","001","1","18:00 - 20:00","T","R","","","","0545 4032","3","1","0002600555","P / MANON VAN DE WATER"
