"TERM:  1212","","","","","","","","","","","","","","","",""
"COLLEGE:  ALS","","","","","","","","","","","","","","","",""
"SUBJECT:  ENTOMOLOGY (355)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","ENRN","TOT","",""
"A1","103","LEC","002","2","14:30 - 15:20","T","","R","","","","ONLINE","206","9","0003649814","P / RANDALL JACKSON"
"A1","103","LEC","002","2","14:30 - 15:20","T","","R","","","","ONLINE","206","9","0003572723","P / MICHAEL BELL"
"A1","103","LEC","002","2","14:30 - 15:20","T","","R","","","","ONLINE","206","9","0003636462","P / CLAUDIO GRATTON"
"A1","103","DIS","311","2","13:20 - 14:10","","","","F","","","ONLINE","33","2","0006209358","P / MARGAUX CRIDER"
"A1","103","DIS","312","2","16:00 - 16:50","","","R","","","","ONLINE","33","1","0006079299","P / BENJAMIN IULIANO"
"A1","103","DIS","313","2","08:50 - 09:40","","","","F","","","ONLINE","36","1","0005709559","P / JULIA REYNOLDS"
"A1","103","DIS","314","2","10:15 - 11:05","","","","F","","","ONLINE","35","3","0005709559","P / JULIA REYNOLDS"
"A1","103","DIS","315","2","17:30 - 18:20","","","R","","","","ONLINE","35","1","0006079299","P / BENJAMIN IULIANO"
"A1","103","DIS","316","2","11:40 - 12:30","","","","F","","","ONLINE","34","1","0006209358","P / MARGAUX CRIDER"
"A1","201","LEC","001","1","-","","","","","","","ONLINE","194","158","0005298319","P / SEAN SCHOVILLE"
"A1","201","LEC","001","1","-","","","","","","","ONLINE","194","158","0005218318","P / ANN MARSH"
"A1","203","LEC","001","2","-","","","","","","","ONLINE","616","86","0003235726","P / DEVIKA SURI"
"A1","203","LEC","001","2","-","","","","","","","ONLINE","616","86","0000478209","P / SHERRY TANUMIHARDJO"
"A1","205","LEC","001","1","-","","","","","","","ONLINE","143","93","0003958051","P / JONATHAN PATZ"
"A1","205","LEC","001","1","-","","","","","","","ONLINE","143","93","0002601010","P / SUSAN PASKEWITZ"
"A1","205","LEC","001","1","-","","","","","","","ONLINE","143","93","0005218512","P / JOSHUA GAROON"
"A1","299","IND","003","1","-","","","","","","","","","1","0005144229","P / CHRISTELLE GUEDOT"
"A1","299","IND","005","1","-","","","","","","","","","2","0005298319","P / SEAN SCHOVILLE"
"A1","299","IND","010","1","-","","","","","","","","","1","0002601010","P / SUSAN PASKEWITZ"
"A1","299","IND","030","1","-","","","","","","","","","1","0004194385","P / RUSSELL GROVES"
"A1","302","LEC","001","1","11:00 - 11:50","M","W","","F","","","ONLINE","16","13","0002601149","P / DANIEL YOUNG"
"A1","302","LAB","401","1","13:20 - 16:20","T","","","","","","0114 0153","4","3","0002601149","P / DANIEL YOUNG"
"A1","302","LAB","402","1","13:20 - 16:20","","W","","","","","0114 0153","9","7","0002601149","P / DANIEL YOUNG"
"A1","302","LAB","403","1","13:20 - 16:20","","","R","","","","0114 0153","3","3","0002601149","P / DANIEL YOUNG"
"A1","351","LEC","001","1","09:55 - 10:45","M","W","","F","","","ONLINE","","16","0005144229","P / CHRISTELLE GUEDOT"
"A1","351","LEC","001","1","09:55 - 10:45","M","W","","F","","","ONLINE","","16","0004194385","P / RUSSELL GROVES"
"A1","375","LEC","001","1","09:00 - 10:45","","","R","","","","ONLINE","","19","0002601149","P / DANIEL YOUNG"
"A1","699","IND","005","1","-","","","","","","","","","1","0005298319","P / SEAN SCHOVILLE"
"A1","699","IND","009","1","-","","","","","","","","","1","0002601736","P / RICHARD LINDROTH"
