"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"PHM","","","","","","","","","","","","","","","","","","",""
"SOCIAL & ADMINISTRATIVE PHA Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"732
S&A PHM","","","","","","","","","","","","","","","","","","",""
"Health Care: Intrdis Appr","105
001","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"History of Pharmacy","401
001","10","3.750","60.0","30.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pharmacy in Health Care System","414
001","126","2.816","4.8","17.5","32.5","30.2","12.7","0.8","0.8",".",".",".",".",".","0.8",".",".","."
"Pharmacy Law and Regulation","511
001","131","3.275","23.7","21.4","45.0","7.6","1.5","0.8",".",".",".",".",".",".",".",".",".","."
"Byzantine Med & Pharmacy","562
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pharm Communicatn:Edu&Behav","652
001","133","3.898","81.2","17.3","1.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Independent Study","699
035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Hospital Phm Admin","716
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Research Seminar in SAS","911
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990
012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
065","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
079","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
081","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","8","",".",".",".",".",".",".",".","75.0",".",".",".","25.0",".",".",".","."
"S&A PHM
732","Dept. Total","428","3.301","39.5","18.0","24.3","11.2","4.2","0.5","0.2","1.4",".",".",".","0.5","0.2",".",".","."
