"TERM : 1154","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Spring 2014-2015","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","",""
"MEDICAL GENETICS","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"616
MD GENET","","","","","","","","","","","","","","","","",""
"Human Cytogenetics","562
001
1","***","","","","","","","","","",".",".",".",".",".",".   
."
"Advanced Topics in Genetics","677
010
1","***","","","","","","","","","",".",".",".",".",".",".   
."
"Genetics of Development","707
001
22","3.659","54.5","22.7","22.7",".",".",".",".",".",".",".",".",".",".",".",".   
."
"MD GENET
616","24
Dept. Total","3.664","54.2","25.0","20.8",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"616
MD GENET","","","","","","","","","","","","","","","","",""
"Graduate","24","3.664","54.2","25.0","20.8",".",".",".",".",".",".",".",".",".",".",".",".  
."
"","Dept. Total
24","3.664","54.2","25.0","20.8",".",".",".",".",".",".",".",".",".",".",".",".  
."
"July 26, 2015","","","","","","","","","","","","","","","","","Page 359 of 430"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"","*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","",""
