"","699
012","","4","***","","","","","","","","","","","","","","","","","",".",".","",".","","",".",".",".","."
"","699
013","","13","4.000","100.0","",".","",".",".","","",".","",".","",".",".","",".","",".",".","",".","","",".",".",".","."
"","699
015","","2","***","","","","","","","","","","","","","","","","","",".",".","",".","","",".",".",".","."
"Neurosurg-Directed Study","Course Total","","44","4.000","100.0","",".","",".","",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"NEURSURG
678","Dept. Total","","44","4.000","100.0","",".","",".","",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","","B","","BC","","C","","D","","F","","S","","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"678
NEURSURG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","1","***","","","","","","","","","","","","","","","","","",".","",".","",".","",".",".",".","."
"Sophomore","","","11","4.000","100.0","",".","",".","",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Junior","","","6","4.000","100.0","",".","",".","",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Senior","","","26","4.000","100.0","",".","",".","",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","","44","4.000","100.0","",".","",".","",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","","44","4.000","100.0","",".","",".","",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
