"TERM : 1202","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2019-2020","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","","",""
"","BIOLOGICAL SYSTEMS ENGINEESection","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"112","BSE","","","","","","","","","","","","","","","","","","","","",""
"112","BSE","449
Dept. Total","3.296","27.2","20.9","24.7","8.5","5.8","0.4","",".","0.9","",".","1.1","",".","4.9","5.3",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"112","BSE","","","","","","","","","","","","","","","","","","","","",""
"","Freshmen","1","***","","","","","","","","","","","",".","",".",".",".",".",".","."
