"COLLEGE:  L&S","","","","","","","","","","","","","","",""
"SUBJECT:  JEWISH STUDIES (510)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W
R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","ENRN","TOT","",""
"A1","302","LEC","001","2","13:00 - 14:15","T","R","","","","0482 0355","1","1","0005452962","P / JUDITH SONE"
"A1","340","SEM","001","2","11:00 - 12:15","T","R","","","","0060 1510","14","9","0006240881","P / CARA ROCK-SINGER"
"A1","350","LEC","001","1","14:30 - 15:45","M","W","","","","0469 4233","","13","0004461491","P / JORDAN ROSENBLUM"
"A1","402","LEC","001","2","13:00 - 14:15","T","R","","","","","2","0","0005452962","P / JUDITH SONE"
"A1","462","LEC","001","1","14:30 - 15:45","T","R","","","","0056 0224","25","13","0005920812","P / ADAM STERN"
"A1","699","IND","001","1","-","","","","","","","","1","0004461491","P / JORDAN ROSENBLUM"
"A1","699","IND","002","1","-","","","","","","","","1","0004461491","P / JORDAN ROSENBLUM"
