"COLLEGE:  MED","","","","","","","","","","","","","","",""
"SUBJECT:  FAMILY MEDICINE (370)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","COMB 
ENRL","",""
"CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","ENRN
TOT","",""
"699","IND","075","1","-","","","","","","","","","1","0000564274","P / ANN EVENSEN"
"712","LEC","001","1","06:00 - 17:00","M","T","W","R","F","S","","","9","0004944382","P / JONAS LEE"
"790","IND","004","1","-","","","","","","","","","2","0000952509","P / PAUL HUNTER"
"790","IND","005","1","-","","","","","","","","","1","0000952509","P / PAUL HUNTER"
"790","IND","006","1","-","","","","","","","","","5","0000952509","P / PAUL HUNTER"
"790","IND","008","1","-","","","","","","","","","2","0000952509","P / PAUL HUNTER"
"790","IND","009","1","-","","","","","","","","","3","0000952509","P / PAUL HUNTER"
"909","LEC","008","1","07:00 - 18:00","M","T","W","R","F","S","","","13","0004077649","P / LAUREN MIXTACKI"
"910","IND","003","1","-","","","","","","","","","1","0000468860","P / JONATHAN TEMTE"
"910","IND","005","1","-","","","","","","","","","1","0000468860","P / JONATHAN TEMTE"
"910","IND","008","1","-","","","","","","","","","1","0000468860","P / JONATHAN TEMTE"
"910","IND","044","1","-","","","","","","","","","2","0000468860","P / JONATHAN TEMTE"
"910","IND","091","1","-","","","","","","","","","1","0000468860","P / JONATHAN TEMTE"
"919","FLD","001","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600949","P / DOUG SMITH"
"919","FLD","003","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600949","P / DOUG SMITH"
"919","FLD","004","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600949","P / DOUG SMITH"
"919","FLD","005","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0002600949","P / DOUG SMITH"
"919","FLD","008","1","06:00 - 18:00","M","T","W","R","F","S","","","3","0002600949","P / DOUG SMITH"
"919","FLD","010","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600949","P / DOUG SMITH"
"919","FLD","043","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600949","P / DOUG SMITH"
"920","FLD","002","1","-","","","","","","","","","1","0002600949","P / DOUG SMITH"
"920","FLD","007","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600949","P / DOUG SMITH"
"927","FLD","001","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0003574864","P / MARK BEAMSLEY"
"927","FLD","042","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0003574864","P / MARK BEAMSLEY"
"927","FLD","044","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0003574864","P / MARK BEAMSLEY"
"930","FLD","003","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0000474900","P / BRIAN WALLACE"
"930","FLD","011","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0000474900","P / BRIAN WALLACE"
"931","FLD","001","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0003322049","P / RANDY BROWN"
"931","FLD","002","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0003322049","P / RANDY BROWN"
