"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"ANESTHESIOLOGY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","","","","","",""
"","812
001","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
812","","6","3.583","33.3","50.0","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
003","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","004
812","","6","3.833","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","005
812","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
006","","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
007","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","812
009","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
010","","9","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
012","","8","3.813","62.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
013","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Third Year Anesthesia","Course Total","","67","3.858","74.6","22.4","3.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","920
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","920
008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","920
041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Anesthes Clerkship-CSC","Course Total","","3","***","","","","","","","","","","","","","","","",""
