"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"CLINICAL LABORATORY SCIEN","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"628
CLNLABSC","","","","","","","","","","","","","","","","","","",""
"Intro-Cl Lab Sci Procedures","310
001","18","3.111","11.1","22.2","50.0","11.1","5.6",".",".",".",".",".",".",".",".",".",".","."
"Prin of Clin Lab Instr I","404
001","17","3.794","70.6","17.6","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Hemostasis and Coagulation","514
001","13","3.308","30.8","15.4","38.5","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Hematology II","516
001","19","3.000","10.5","10.5","52.6","21.1","5.3",".",".",".",".",".",".",".",".",".",".","."
"Select&Eval-Meas & Contrl Proc","520
001","17","3.235","23.5","23.5","41.2",".","11.8",".",".",".",".",".",".",".",".",".",".","."
"Clinical Chemistry II","526
001","17","2.971","17.6",".","58.8","5.9","17.6",".",".",".",".",".",".",".",".",".",".","."
"Lab Diagosis-Infec Disease II","536
001","13","3.231","38.5",".","46.2",".","15.4",".",".",".",".",".",".",".",".",".",".","."
"The Gastrointestinal System","546
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","570
001","11","3.182","18.2","18.2","54.5",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"","570
002","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Molecular Diagnostics","Course Total","18","3.500","50.0","11.1","33.3",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"","575
001","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","575
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","575
003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","575
006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","575
007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","575
008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Lab Science Practicum","Course Total","14","3.893","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Current Issues Seminar","640
001","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Directed Study","699
029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"CLNLABSC
628","Dept. Total","165","3.343","43.6","11.5","33.3","5.5","6.1",".",".",".",".",".",".",".",".",".",".","."
