"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"PHM","","","","","","","","","","","","","","","","","","",""
"PHARMACY PRACTICE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"728
PHM PRAC","","","","","","","","","","","","","","","","","","",""
"","720
002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","720
003","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Respiratory Pharmacotherapy","Course Total","8","3.313","12.5","50.0","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"","722
002","8","3.625","37.5","50.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","722
003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Gastrointestnl Pharmacother","Course Total","12","3.667","41.7","50.0","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","726
002","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","726
003","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Hematol&Oncol Pharmacother","Course Total","11","3.682","54.5","36.4",".","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"","740
005","16","3.875","87.5","6.3",".","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"","006
740","16","3.906","81.3","18.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","740
105","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Acute Pharmaceut Care Clerkshp","Course Total","33","3.892","84.8","12.1",".","3.0",".",".",".",".",".",".",".",".",".",".",".","."
"","741
005","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","006
741","14","3.964","92.9","7.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","741
015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","741
105","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Ambulatry Phmceut Care Clrk","Course Total","35","3.910","85.7","8.6","5.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intrdis Care-Chld/Chron Illnss","746
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","760
005","60","3.900","88.3","6.7","3.3",".","1.7",".",".",".",".",".",".",".",".",".",".","."
"","006
760","63","3.884","88.9","4.8","4.8",".",".","1.6",".",".",".",".",".",".",".",".",".","."
"","105
760","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","760
106","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","760
125","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","760
126","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Phmceut Care Specialty Clrkshp","Course Total","139","3.895","88.5","6.5","3.6",".","0.7","0.7",".",".",".",".",".",".",".",".",".","."
"Conf:Rsch Workers Hosp Phm","962
001","8","3.688","50.0","37.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Independent Study","999
027","9","4.000","22.2",".",".",".",".",".",".",".",".",".",".","77.8",".",".",".","."
