"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"ECONOMICS","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"296
ECON","","","","","","","","","","","","","","","","","","","","",""
"Pub Finance-Less Dev Cntry","567","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Tutorial-Rsch Project Dsgn","590","001","","12","3.542","41.7","25.0","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Mathematical Economics II","606","001","","7","3.714","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Compar IR-Devel Countries I","628","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"International Trade Policy","665","001","","22","3.136","40.9","13.6","4.5","22.7","13.6","4.5",".",".",".",".",".",".",".",".",".","."
"Energy Economics","671","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","682","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","698","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","698","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Directed Study","699","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Institutional Economics","707","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Econ Stats & Econometrics 2","710","001","","40","3.153","15.0","15.0","62.5","2.5","5.0",".",".",".",".",".",".",".",".",".",".","."
"","713","001","","26","3.229","15.4","11.5","65.4",".",".",".",".","7.7",".",".",".",".",".",".",".","."
"","713","002","","17","3.147","17.6","11.8","58.8","5.9","5.9",".",".",".",".",".",".",".",".",".",".","."
"Thry: Microeconomics Seqnce","","Course Total","","43","3.195","16.3","11.6","62.8","2.3","2.3",".",".","4.7",".",".",".",".",".",".",".","."
"","714","001","","18","3.500","27.8","38.9","27.8",".",".",".",".","5.6",".",".",".",".",".",".",".","."
"","714","002","","10","3.550","20.0","70.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Thry: Macroeconomics Seqnce","","Course Total","","28","3.519","25.0","50.0","21.4",".",".",".",".","3.6",".",".",".",".",".",".",".","."
"Econometric Methods","716","001","","12","3.875","83.3","8.3","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Applied Econometrics","718","001","","10","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Public Finance & Fiscal Pol","742","002","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Institutn Aspect-Labor Econ","751","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Empir Anal-Ind Org&Pub Pol","762","001","","6","3.417","16.7","50.0","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Microeconomic Theory II","806","001","","9","3.500","22.2","55.6","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Microecon Theory","809","001","","10","3.714","70.0",".","30.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Appl Macroeconometric Anal","836","001","","8","4.000","87.5",".",".",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"Adv Topics - Public Finance","846","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr-International Economics","873","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Econ Dev-Theory Stat&Policy","877","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Quantitative Econ Policy","880","001","","32","3.524","34.4","37.5","18.8","9.4",".",".",".",".",".",".",".",".",".",".",".","."
"Workshop in Economic Theory","902","001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Wrkshp-Industrl Organizatn","904","001","","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Workshop in Econometrics","914","001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Workshop in Labor Economics","956","001","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Quantitatve Macro-Econ Anal","966","001","","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Workshop - Public Economics","969","001","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Wrkshp-Internatl Economics","978","001","","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","990","002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
