"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","",""
"941","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","007","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","Course Total","7","3.563","14.3","71.4","14.3",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"944","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"944","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Upper Extrem Ortho-Marshfld","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"948","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","008","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","Course Total","8","3.563","25.0","62.5","12.5",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"949","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Otolaryng Clerk-LaCros","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"956","003","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","004","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","005","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","006","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","007","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","012","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","24","3.313","8.3","45.8","45.8",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"959
Emergncy Med Clerk-LaCrosse","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Transplantation Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"961","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Burn Surgery Clrkshp (CSC)","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"962","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Surgery-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"963","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
