"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","",""
"919","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"919","004","4","***","","","","","","","","","",".",".",".",".",".",".","."
"919","005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"919","006","5","***","","","","","","","","","",".",".",".",".",".",".","."
"919","007","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"919","008","16","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"919","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","012","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Indiv Phase3 Clinical Medicine","Course Total","52","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"922","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"922","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"922","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"922","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Ambulatory GIM Advanced Elect","Course Total","4","***","","","","","","","","","","","","","","","",""
"933","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Geriatric Elective","Course Total","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"935","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"935","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"935","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"935","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Hematology/Oncology Elective","Course Total","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"938","041","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"938","042","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"938","043","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"938","044","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Inpt Acting Internship - Med","Course Total","33","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
