"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"PHYSICIAN ASSISTANT PROGRA Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"750
PHY ASST","","","","","","","","","","","","","","","","","","",""
"Clinical Medicine I","601
001","59","3.737","55.9","37.3","5.1","1.7",".",".",".",".",".",".",".",".",".",".",".","."
"Clinic Prevnt & Commnty Prac I","610
001","59","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Professional Seminar II","617
001","62","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Advanced Patient Evaluation I","620
001","62","3.968","95.2","3.2","1.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Women's Hlth-Physician Asstnts","630
001","61","3.730","59.0","29.5","9.8","1.6",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Pharmacology I","640
001","59","3.602","45.8","35.6","11.9","6.8",".",".",".",".",".",".",".",".",".",".",".","."
"Diagnostic Methods I","650
001","59","3.763","57.6","37.3","5.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professional Smnr & Capstone I","717
001","56","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Phy Asst Preceptor: Surgery","729
001","28","3.704","53.6","35.7","3.6",".","3.6",".",".",".",".",".",".",".","3.6",".",".","."
"Phy Asst Precptrshp: Fam Med","739
001","27","3.741","51.9","44.4","3.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Phy Asst Precptrshp: Int Med","749
001","30","3.600","50.0","40.0","6.7",".",".",".","3.3",".",".",".",".",".",".",".",".","."
"Phys Asst Precptrshp: Emrg Med","759
001","25","3.760","56.0","40.0","4.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Phy Asst Preceptorship:Electve","769
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Public Health and PA Practice","787
001","17","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"750
PHY ASST","Dept. Total","606","3.719","41.1","21.3","4.1","1.0","0.2",".","0.2",".",".","32.0",".",".","0.2",".",".","."
