"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"920","001","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","002","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","003","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","010","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","011","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","012","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Rehab Med Clinical Elective","Course Total","18","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
