"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANESTHESIOLOGY","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","","","","","","","","","","",""
"699","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","040","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","104","5","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","8","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"910","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","046","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"IRR Anesthesiology","Course Total","6","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"919","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","012","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Individualized Anesth Clin Ele","Course Total","6","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"920","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","011","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","012","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","041","5","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","042","5","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","043","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","045","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Anesthes Elective","Course Total","22","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"922","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","007","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"CTICU Anesthes Elective","Course Total","8","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"940","007","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","009","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","011","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Integrated Elec in Pain Mgmt","Course Total","6","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
