"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","",""
"909","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"909","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"909","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"ID Transplant Services","Course Total","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"910","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"910","009","4","***","","","","","","","","","",".",".",".",".",".",".","."
"910","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","044","2","***","","","","","","","","","",".",".",".",".",".",".","."
"910","045","2","***","","","","","","","","","",".",".",".",".",".",".","."
"910","046","2","***","","","","","","","","","",".",".",".",".",".",".","."
"910","081","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Research- Medicine","Course Total","21","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"912","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"912","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"912","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"912","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"912","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"912","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Transplant/Immun & Nephrology","Course Total","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"916","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"916","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"916","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"916","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"916","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"916","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"916","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"916","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"916","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Palliative Care Elective","Course Total","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"918","005","21","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"918","006","18","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"918","009","22","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"918","010","25","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Hlth Informatics-Med Students","Course Total","86","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"919","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
