"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"RADIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"832
RADIOL","","","","","","","","","","","","","","","","","","",""
"Microscopy of Life
619","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","005","3","***","","","","","","","","","",".",".",".",".",".",".","."
"910","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"910","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"910","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Indep Rdg & Rsch Radiology","Course Total","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Imaging and Embryology
911","004","5","***","","","","","","","","","",".",".",".",".",".",".","."
"920","002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"920","003","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","004","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","005","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","006","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","007","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","008","3","***","","","","","","","","","",".",".",".",".",".",".","."
"920","009","5","***","","","","","","","","","",".",".",".",".",".",".","."
"920","010","4","***","","","","","","","","","",".",".",".",".",".",".","."
"920","011","3","***","","","","","","","","","",".",".",".",".",".",".","."
"920","012","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Diagnostic Radiol Elective","Course Total","66","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"923","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"923","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Nuclear Med Elective","Course Total","2","***","","","","","","","","","","","","","","","",""
"924","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"General Radiology Elective","Course Total","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"926","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"926","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"926","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"926","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"926","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"926","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
