"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","","","",""
"971","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","002","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","003","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","005","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","2","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"971","011","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infectious Disease Elective","Course Total","13","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"976","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","004","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","005","3","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","007","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","008","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Nephrology Elective","Course Total","13","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"981","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","003","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","007","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease Clinic/Cons","Course Total","12","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"985","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","006","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","041","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","043","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine","Course Total","10","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"988","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","004","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"February 06, 2024","","","","","","","","","","","","","","","","","","","","","","","","","Page 402 of 469",""
