"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"PHYSICIAN ASSISTANT PROGR","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"750
PHY ASST","","","","","","","","","","","","","","","","","","","",""
"","602
001","","28","3.696","42.9","53.6","3.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","602
002","","9","3.611","33.3","55.6","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Medicine II","Course Total","","37","3.676","40.5","54.1","5.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","603
001","","28","3.589","25.0","71.4",".","3.6",".",".",".",".",".",".",".",".",".",".",".","."
"","603
002","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pediatrics","Course Total","","34","3.647","35.3","61.8",".","2.9",".",".",".",".",".",".",".",".",".",".",".","."
"","611
001","","28","3.839","67.9","32.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","611
002","","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clin Prev & Community Prac II","Course Total","","37","3.851","70.3","29.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","618
001","","28","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","618
002","","6","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Professional Seminar III","Course Total","","34","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","621
001","","27","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","621
002","","6","4.000","83.3",".",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"Adv Patient Eval-Prim Care II","Course Total","","33","4.000","97.0",".",".",".",".",".",".",".",".",".",".",".","3.0",".",".","."
"","641
001","","28","3.500","25.0","53.6","17.9","3.6",".",".",".",".",".",".",".",".",".",".",".","."
"","641
002","","9","3.500","11.1","77.8","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Pharmacology II","Course Total","","37","3.500","21.6","59.5","16.2","2.7",".",".",".",".",".",".",".",".",".",".",".","."
"","648
001","","28","3.482","21.4","57.1","17.9","3.6",".",".",".",".",".",".",".",".",".",".",".","."
"","648
002","","6","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Emergency Medicine","Course Total","","34","3.529","26.5","55.9","14.7","2.9",".",".",".",".",".",".",".",".",".",".",".","."
"","651
001","","28","3.714","42.9","57.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","651
002","","9","3.611","33.3","55.6","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Diagnostic Methods II","Course Total","","37","3.689","40.5","56.8","2.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","660
001","","28","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","660
002","","6","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Skills Laboratory","Course Total","","34","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Profess'l Smnr & Capstone II","718
001","","27","",".",".",".",".",".",".",".",".",".","96.3",".",".",".",".",".","."
"","729
001","","10","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","729
002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Phy Asst Preceptor: Surgery","Course Total","","13","3.846","69.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Phy Asst Precptrshp: Fam Med","739
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","749
001","","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","749
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Phy Asst Precptrshp: Int Med","Course Total","","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","759
001","","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","759
002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Phys Asst Precptrshp: Emrg Med","Course Total","","12","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","769
001","","30","3.833","73.3","20.0","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","769
002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Phy Asst Preceptorship:Electve","Course Total","","35","3.743","65.7","22.9","8.6",".","2.9",".",".",".",".",".",".",".",".",".",".","."
