"NURSING","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"692
NURSING","","","","","","","","","","","","","","","","","","","",""
"615","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"615","020","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"615","021","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"615","023","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"615","030","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"615","050","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"615","060","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Precptrshp-Nurse Prac III","Course Total","","32","3.950","87.5","9.4",".",".",".",".",".",".",".",".",".",".","3.1",".",".","."
"682","006","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"682","014","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"682","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","022","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"682","038","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"682","053","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"682","078","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"682","088","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","17","3.880","88.2",".","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"698","023","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"698","068","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"698","084","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"698","090","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study in Nursing","Course Total","","8","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"699","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","023","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","049","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","068","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","080","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","094","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study in Nursing","Course Total","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"703
Hlth Care & Public Policy-US","001","","28","3.964","92.9","7.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"717","010","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"717","050","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preventn&Mgmt-Hlth Probs III","Course Total","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"719","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"719","096","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Indep Field Stdy-Clinic Nsg","Course Total","","2","***","","","","","","","","","","","","","","","",""
"746
Intrdis Care-Chld/Spec Hlth Nd","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"747
Practicum-A Functional Area","065","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"761
Health Prgm Planning, Eval, QI","001","","45","3.911","82.2","17.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"786
Found of Teach&Learn in Nursng","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"798","018","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"798","038","","4","***","","","","","","","","","",".",".",".",".",".",".","."
