"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICAL SCIENCES - MED SCH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"622
MED SC-M","","","","","","","","","","","","","","","","","","",""
"Directed Study","699
072","9","3.955","77.8","11.1",".",".",".",".",".",".",".",".",".",".","11.1",".",".","."
"Integrated Hematology System","703
001","168","3.333","26.2","25.0","39.9","7.1","1.8",".",".",".",".",".",".",".",".",".",".","."
"Integ Gastro & Hepatic Systms","707
001","170","3.385","25.9","27.6","44.1","2.4",".",".",".",".",".",".",".",".",".",".",".","."
"Endocrinology&Reproductive Hth","711
001","165","3.409","32.7","21.2","41.2","3.0","1.2",".",".",".",".",".",".",".",".",".",".","0.6"
"Integrated Musculoskeletal Sys","728
001","171","3.430","32.7","22.2","43.3","1.8",".",".",".",".",".",".",".",".",".",".",".","."
"Integrated Neurosciences","729
001","171","3.459","38.0","21.1","35.7","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"Anatomy of the Head and Neck","731
001","176","",".",".",".",".",".",".",".","97.7","1.7",".",".",".","0.6",".",".","."
"Med Spanish for Hlth Sci Stdts","735
001","19","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Overview of Rural Health","740
001","26","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Foundations of Medicine 3","757
001","166","3.401","25.3","31.3","41.6","1.8",".",".",".",".",".",".",".",".",".",".",".","."
"Foundations of Medicine 4","759
001","166","3.410","30.7","29.5","31.3","7.8","0.6",".",".",".",".",".",".",".",".",".",".","."
"Patient, Doctor & Society 2","801
001","175","",".",".",".",".",".",".",".","97.7",".",".",".",".","2.3",".",".","."
"Patient, Doctor & Society 4","807
001","169","3.917","84.0","14.2","1.2",".",".",".",".",".",".",".",".",".","0.6",".",".","."
"MED SC-M
622","Dept. Total","1751","3.477","28.8","18.5","26.7","2.8","0.3",".",".","21.1","0.2","1.1",".",".","0.4",".",".","0.1"
