"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"953","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","007","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerkship-CSC","Course Total","13","4.000","100.0",".",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"956
Emergency Med Clerkshp-Milw","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clrk-Meriter","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"958","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"958","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"958","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"958","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Medicine-Green Bay","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"960","003","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","007","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","008","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","041","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","042","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","043","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","044","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-CSC","Course Total","23","3.544","13.0","82.6","4.3",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"961
Endocrin/Diabetes Clrk-Milw","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Clerkship-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"964
GI/Hepatology Subint-Mshfld","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"969
Transfusion Med Clerk-CSC","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970
Gastro/Hepatology-Milwaukee","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","042","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","044","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"973
Infectious Disease-Marshfld","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976
Cl Nephrology Clerk-CSC/VAH","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"June 26, 2012","","","","","","","","","","","","","","","","","","","","","","Page 351 of 404",""
