"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","","",""
"Periph Vasculr Clrk-CSC/VAH","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"956","001","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","002","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","003","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","004","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","005","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","006","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","007","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","14","3.964","92.9","7.1","",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"957
Plastic Surgery-Marshfield","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960
Transplantation Clerk-CSC","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962
Critical Care Surgery-CSC","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963
Cardiac Surg Clerkship-CSC","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Thoracic Surgery Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"967","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","","",""
